,buyer,seller,price
52,-22371.023717,930.911803,9.431396
53,-21145.333003,904.421923,9.103376
54,-35576.316624,795.849948,9.523612
55,-34483.696038,733.785529,9.479884
56,-18185.083130,882.318166,9.253896
57,-23101.602895,935.882618,9.299745
58,-17781.517401,874.113072,9.238153
59,-62597.773650,523.601010,9.666725
60,-21160.803508,906.623853,9.311494
61,-26159.929344,1072.635911,9.620660
62,-25978.870871,1096.731395,9.619816
63,-28303.550840,1019.573008,9.433053
64,-15845.515274,1014.689242,9.262994
65,-22030.533087,1013.139403,9.497228
66,-24936.556999,1027.759779,9.428540
67,-30117.562317,1144.083020,9.539105
68,-43345.277665,822.205259,9.661776
69,-19975.659723,985.341083,9.149896
70,-23573.941953,968.638069,9.077070
71,-21150.164260,874.108676,8.945821
72,-27509.445362,958.329382,9.405295
73,-56985.211268,651.697777,9.499363
74,-23277.890272,945.056828,9.447839
75,-28638.253610,965.440685,9.663943
76,-20997.486321,941.490391,9.410084
77,-18817.369187,902.721146,9.392401
78,-25094.193660,902.051330,9.340357
79,-17600.933963,887.647487,9.233215
80,-21784.151249,912.843686,9.047649
81,-17763.803341,903.954251,9.218265
82,-19385.177516,824.074689,9.168862
83,-17226.525706,802.373977,8.888316
84,-18109.558950,879.657173,9.256082
85,-28308.492518,910.604450,9.266989
86,-26009.321200,1067.818572,9.358639
87,-23799.166102,991.450210,9.345864
88,-27118.017058,1021.371272,9.607283
89,-29978.553701,1115.242385,9.655248
90,-30020.159236,1129.772656,9.438976
91,-22857.943420,1145.841669,9.503246
92,-24960.438328,1104.691620,9.226053
93,-27564.066039,874.204660,9.191572
94,-16892.611209,832.501334,9.331429
95,-24252.485711,902.427614,9.590952
96,-17673.223309,855.467370,9.320409
97,-21992.607315,809.125969,9.578778
98,-25602.232481,950.586414,9.658791
99,-29478.552544,996.318698,9.603132
100,-29253.778138,1072.451429,9.440828
101,-22179.089969,1101.963605,9.122152
102,-26484.184696,1154.985585,9.364438
103,-26570.086850,1063.783492,9.415850
104,-21969.401450,1018.687179,9.596866
105,-28048.189294,950.786905,9.571232
106,-25226.499653,868.015545,9.341494
107,-21929.667934,924.828154,9.346537
108,-29827.982972,996.445061,9.502703
109,-19131.688175,1114.554271,9.491258
110,-29493.564357,1007.071150,9.252061
111,-37371.727892,1290.523885,9.611730
112,-35988.698200,1388.641310,9.768346
113,-60403.018783,1088.039866,9.777308
114,-40533.728803,1513.869421,9.616284
115,-30706.668220,1421.150384,9.251206
116,-67259.106879,1464.717175,9.746001
117,-46321.071240,1628.982007,9.633152
118,-39865.964000,1453.250648,9.503615
119,-33459.013584,1282.829351,9.524930
120,-33275.313507,1222.500142,9.561455
121,-32008.805260,1136.051619,9.440109
122,-27024.940243,1324.855726,9.181930
123,-35555.393927,1311.037693,9.207996
124,-32099.643717,1465.515790,9.381166
125,-20414.483309,1402.042061,9.239509
126,-33995.150515,1467.993159,9.327207
127,-74510.839655,1107.483947,9.761842
128,-27328.174595,1433.692004,9.380520
129,-25812.943585,1452.019824,9.580301
130,-38107.514386,1607.068657,9.546548
131,-40203.048457,1605.975429,9.631501
132,-32887.110671,1248.303836,9.419850
133,-20963.526393,1080.744914,9.364159
134,-24201.847147,1113.214164,9.302027
135,-32171.520104,1149.044788,9.151930
136,-25457.551618,1260.518539,9.318025
137,-37639.010401,1337.012573,9.600127
138,-30731.219560,1399.978405,9.231785
139,-25973.704339,1433.468249,9.168251
140,-26437.809487,1560.340097,9.366312
141,-41785.978021,1523.075329,9.540756
142,-33361.420866,1587.530740,9.551439
143,-39600.377640,1505.463534,9.474028
144,-31731.509852,1572.898509,9.573645
145,-39429.763966,1193.145819,9.320068
146,-36169.228776,1325.183008,9.449863
147,-36889.249857,1388.027523,9.740314
148,-42164.899744,1509.113184,9.738452
149,-40873.935514,1563.445166,9.465304
150,-38097.361715,1567.528722,9.186068
151,-26950.025737,1636.132222,9.455991
152,-38228.731938,1633.839067,9.218967
153,-52693.601304,1885.174762,9.630492
154,-50210.303197,1881.921783,9.539849
155,-33196.555517,1857.436213,9.566510
156,-59784.266109,1888.023566,9.736803
157,-53607.169350,1912.774707,9.713986
158,-42706.043109,2128.313792,9.587408
159,-50727.263679,1941.144491,9.683685
160,-42687.432071,1770.151130,9.598903
161,-46873.287124,1822.368268,9.646478
162,-54076.870499,1827.217274,9.813252
163,-49221.147904,1844.264144,9.608194
164,-49600.154789,1879.003808,9.396382
165,-45542.107378,2017.549927,9.281607
166,-55400.299151,2116.669141,9.517296
167,-46775.513062,2073.961312,9.582123
168,-41502.148791,1953.428391,9.455725
169,-47697.722608,2000.389841,9.742771
170,-53930.301680,1978.267837,9.457468
171,-58896.536692,2223.486072,9.746346
172,-47099.259659,2232.493268,9.624126
173,-48227.172503,2177.357269,9.857014
174,-49660.890843,2103.332800,9.479261
175,-54313.874866,2083.899947,9.680944
176,-47494.803651,1920.004494,9.534072
177,-45123.226534,1951.504281,9.735799
178,-44662.552722,1993.612279,9.501302
179,-46166.146080,2136.346878,9.520976
180,-45940.515070,2185.877726,9.422939
181,-58852.177802,2155.932429,9.361234
182,-42097.816399,2211.355392,9.353162
183,-49877.950722,2162.832415,9.578157
184,-31152.354534,1909.415327,9.337090
185,-62309.749104,1998.999456,9.536307
186,-51837.447592,2119.927219,9.680697
187,-53017.449899,2103.169435,9.616072
188,-42211.072061,2136.092624,9.296929
189,-64997.796782,2248.559850,9.708090
190,-56582.083008,2250.893777,9.752597
191,-58845.715431,2094.005905,9.751915
192,-73738.561420,2090.851788,9.730059
193,-61367.563107,2135.459353,9.475041
194,-65401.688627,2047.828753,9.390197
195,-44115.793869,2014.974148,9.352711
196,-39062.479127,1971.513243,9.482861
197,-45580.122829,1933.134318,9.516327
198,-52686.448136,1732.016649,9.545929
199,-96975.853002,1380.114299,9.918522
200,-58770.754777,2137.494480,9.761749
201,-48391.666241,2234.934295,9.214774
202,-69303.995589,2168.776914,9.450485
203,-62260.781178,2220.953387,9.563360
204,-53192.052393,2333.650545,9.548475
205,-60813.332560,2504.420365,9.798780
206,-73192.609975,2487.759129,9.796625
207,-70601.841257,2591.764754,9.854531
208,-67407.769820,2446.133185,9.747181
209,-112558.905581,1854.297538,9.900614
210,-75110.668349,2207.316960,9.821091
211,-44985.823945,2161.779962,9.529805
212,-43984.104170,1988.730429,9.613289
213,-36601.499843,1862.061070,9.588330
214,-45231.022122,2006.892926,9.597083
215,-49370.340616,2055.760561,9.445927
216,-55451.388175,2162.218784,9.597855
217,-53487.484919,2351.870172,9.582425
218,-56258.310373,2554.221665,9.695091
219,-96388.812112,2389.174400,9.793016
220,-55187.797081,2691.120364,9.325607
221,-63070.893037,2767.091717,9.704966
222,-60325.186274,2451.120033,9.443268
223,-61851.559299,2506.692112,9.969883
224,-65860.926363,2333.268041,9.739960
225,-52182.607114,2186.349458,9.410046
226,-60725.671843,2528.535997,9.742152
227,-55324.545054,2670.161170,9.493722
228,-76212.294389,2621.892587,9.526113
229,-77927.048041,2679.495837,9.627795
230,-58072.478853,2458.433420,9.438895
231,-69599.923961,2584.738458,9.796752
232,-53488.801355,2647.639950,9.678340
233,-69358.903723,2449.446486,9.699835
234,-92075.950168,2050.033515,9.857504
235,-84203.236362,2282.567607,9.872575
236,-64365.973804,2565.000033,9.702097
237,-67657.589139,2047.195561,9.232841
238,-66701.638344,2372.471856,9.687814
239,-53848.214357,2119.716266,9.227252
240,-58679.532629,2377.934122,9.722666
241,-49759.890023,2396.610562,9.531895
242,-42652.781342,2394.802590,9.518695
243,-62518.781234,2369.376518,9.530959
244,-62724.984195,2193.892584,9.471701
245,-57181.582578,2272.204959,9.279097
246,-53819.286773,2176.206297,9.495196
247,-63614.704064,2265.558363,9.883196
248,-60338.650119,2240.300522,9.769894
249,-59089.101039,2279.707465,9.847013
250,-59991.659720,2080.168011,9.645382
251,-76154.360430,2237.258590,9.736598
252,-62232.375172,2352.007495,9.823951
253,-69778.174140,2450.984973,9.597241
254,-50850.214669,2376.728007,9.575379
255,-56348.518232,1753.481522,9.497746
256,-64131.469343,1489.642898,9.762133
257,-55704.980925,1550.840128,9.724962
258,-35743.156298,1722.771453,9.319822
259,-45189.194980,1881.999967,9.609511
260,-50606.324982,1870.962884,9.502347
261,-45687.905788,1781.440255,9.501260
262,-48830.765319,1861.240781,9.463676
263,-51970.663724,1936.606682,9.424144
264,-49377.962024,1962.652948,9.806810
265,-51717.941782,1744.556407,9.439896
266,-37701.446622,1641.157637,9.592461
267,-50674.935704,1511.096816,9.506017
268,-99005.473027,1121.348832,9.887862
269,-38357.177733,1387.118022,9.479741
270,-40781.228119,1524.824083,9.719238
271,-36622.635982,1536.489251,9.508958
272,-34576.076347,1673.698212,9.707118
273,-66247.790821,1457.894561,9.835716
274,-52102.313171,1881.520571,9.523713
275,-47876.199548,1711.657958,9.810146
276,-26334.688624,1320.691478,9.312740
277,-37887.403352,1370.300477,9.516239
278,-31951.751106,1505.080912,9.426641
279,-34833.991978,1540.886966,9.210681
280,-49352.647906,1706.996434,9.621747
281,-46259.465595,1697.588507,9.561723
282,-52057.099467,1825.467560,9.522880
283,-62244.514195,1452.305622,9.793054
284,-65115.362850,1218.997865,9.997732
285,-60331.923679,1172.303174,9.946388
286,-35575.825596,1230.101966,9.490274
287,-39200.762697,1188.123558,9.640745
288,-32433.625451,1189.698529,9.624680
289,-33582.240654,1231.494685,9.340840
290,-33949.207680,1341.956811,9.535440
291,-175568.423460,182.555766,9.941957
292,-42036.266254,1257.006220,9.963280
293,-45853.420378,1311.777504,9.504323
294,-36359.935794,1193.096951,9.411077
295,-35841.528088,1336.275777,9.778543
296,-41525.835953,1331.803126,9.594696
297,-37519.185210,1431.623476,9.797279
298,-84672.797101,937.372382,9.981004
299,-106912.876750,506.377319,10.014009
300,-90862.836006,739.466492,9.974665
301,-37574.657052,1089.325794,9.460454
302,-32651.399957,1005.729358,9.357071
303,-18721.124864,873.692627,9.174295
304,-28754.471117,767.749388,9.346927
305,-29816.591978,821.517654,9.603966
306,-30109.756775,784.177235,9.255866
307,-31231.331603,902.006357,9.368297
308,-29866.792965,967.993219,9.572468
309,-29410.408277,1028.098820,9.614525
310,-26058.389568,917.545381,9.560984
311,-15386.509830,933.124679,9.658817
312,-25551.082138,927.101129,9.685599
313,-20471.411332,890.559504,9.790508
314,-30084.551322,921.624231,9.541388
315,-30648.211482,989.524370,9.660929
316,-71341.334440,707.499140,9.937130
317,-70071.408465,695.644555,9.931056
318,-86234.430139,576.940082,9.875977
319,-35274.675889,1192.038170,9.891659
320,-25407.467735,1135.901893,9.458738
321,-22892.149595,1069.030955,9.373880
322,-76608.366112,561.296110,9.923316
323,-25866.987587,921.150151,9.376567
324,-37105.198067,926.349825,9.803560
325,-32763.345853,1036.709113,9.631631
326,-33120.637774,1016.919423,9.867896
327,-18385.766531,1052.508116,9.722840
328,-35862.134544,1064.220602,9.759379
329,-110729.439895,367.767084,9.940089
330,-40132.373677,1205.864764,10.013226
331,-29929.239569,1110.880610,9.439315
332,-34323.600675,1074.684664,9.824024
333,-37375.118172,1152.232942,9.429479
334,-26276.652301,1135.021702,9.504845
335,-27559.654920,1172.720255,9.612200
336,-29625.232180,1085.984215,9.605430
337,-22460.551657,1025.922005,9.662971
338,-21952.031170,946.438689,9.310532
339,-67244.441409,525.274468,9.932660
340,-30976.303694,858.206460,9.785341
341,-25468.764496,901.617894,9.621130
342,-86593.760978,352.539844,9.923152
343,-32735.142920,841.605821,9.712151
344,-45779.897842,820.947182,9.923511
345,-31739.112102,1007.803808,9.571889
346,-86898.320175,416.649466,9.762466
347,-32040.458318,1033.907516,9.690074
348,-28981.839927,1131.774465,9.686147
349,-34238.309210,1176.566902,9.641120
350,-32576.377456,1141.284636,9.834789
351,-28353.132231,1114.429084,9.683923
352,-30896.200772,1142.717054,9.572425
353,-35214.728759,1259.949097,9.627875
354,-51232.168813,894.279964,9.789107
355,-124563.596045,307.227473,9.901930
356,-44895.582540,1134.451596,9.751750
357,-28067.321974,1444.676401,9.991815
358,-18817.097588,1266.629741,9.443295
359,-36070.526059,1230.777961,9.641497
360,-31717.236449,1157.249169,9.615288
361,-34878.590455,1240.095401,9.361909
362,-82216.217290,849.011643,9.899665
363,-63257.630897,1089.644659,9.934926
364,-122188.176681,476.881219,9.902388
